"set_num","name","year","theme_id","num_parts","img_url","description"
"6393-1","Big Rig Truck Stop","1987","67","635","https://cdn.rebrickable.com/media/sets/6393-1.jpg","
USA only set.
"
"6394-1","Metro Park & Service Tower","1988","67","631","https://cdn.rebrickable.com/media/sets/6394-1.jpg",""
"6395-1","Victory Lap Raceway","1988","67","614","https://cdn.rebrickable.com/media/sets/6395-1.jpg",""
"6396-1","International Jetport","1990","67","554","https://cdn.rebrickable.com/media/sets/6396-1.jpg",""
"6396384-1","Tiger","2022","206","28","https://cdn.rebrickable.com/media/sets/6396384-1.jpg","
Available at “make and take” events held in the LEGO Brand Store in Leicester Square in London, United Kingdom on January 29 and January 30, 2022 in honor of Lunar New Year.A similar event was also held at several LEGO Brand Stores in Germany. The exact dates of their events remains unknown.
"
"6397-1","Gas N' Wash Express","1992","67","474","https://cdn.rebrickable.com/media/sets/6397-1.jpg","
Also known as ""Octan Service""Re-released in 2001 as set 6472-1.
"
"6398-1","Central Precinct HQ","1993","67","634","https://cdn.rebrickable.com/media/sets/6398-1.jpg",""
"6399-1","Airport Shuttle","1990","67","786","https://cdn.rebrickable.com/media/sets/6399-1.jpg","
For a smaller scale reproduction, see set 40290-1.Early versions of the minifigures in the set may have had solid stud heads, while later versions of the sets' minifigures would have had blocked open stud heads.
"
"6399469-1","Bonn Brand Store Opening Associate Figure","2021","408","129","https://cdn.rebrickable.com/media/sets/6399469-1.jpg","
Available exclusively as a gift with purchase during Grand Opening celebrations for the LEGO Store in Bonn, Germany between November 22 and November 25, 2021 (while supplies lasted).While the sets are unnumbered, distribution was limited to customers making purchases exceeding 75€. Exact production numbers are unknown but was likely less than 1000, similar to other LEGO Brand Store Opening Associate Figure sets. Parts are packaged in a clear plastic bag with a resealable flap. This part bag and the instructions are then presented in an open-fronted cardboard box.
"
"6399471-1","Wroclaw Brand Store Opening Associate Figure","2021","408","129","https://cdn.rebrickable.com/media/sets/6399471-1.jpg","
Available exclusively as a gift with purchase during Grand Opening celebrations for the LEGO Store in Wrocław, Poland on October 29, 2021 (while supplies lasted). While the sets are unnumbered, distribution was limited to the first 250 customers making purchases exceeding PLN 330, similar to other LEGO Brand Store Opening Associate Figure sets.Parts are packaged in a clear plastic bag with a resealable flap. This part bag and the instructions are then presented in an open-fronted cardboard box.
"
"6-4","4.5V Battery Train Wagon","1977","456","2","https://cdn.rebrickable.com/media/sets/6-4.jpg",""
"6400-1","Go-Kart","1997","67","23","https://cdn.rebrickable.com/media/sets/6400-1.jpg","
Boxed version of set 6406-1.Re-released in 1999 as set 1096-1 with changes to the boxart to associate with the Extreme Team subtheme.An alternatively colored version of the same design can be found as set 3056-1.
"
"640-1","Fire Truck","1971","417","45","https://cdn.rebrickable.com/media/sets/640-1.jpg","
Not available in the USA.
"
"6401-1","Seaside Cabana","1992","90","45","https://cdn.rebrickable.com/media/sets/6401-1.jpg",""
"6401988-1","Easter Bunny","2022","229","48","https://cdn.rebrickable.com/media/sets/6401988-1.jpg","
Available at “make and take” promotions in participating Lekia stores in Sweden During Easter 2022.
"
"640-2","Fire Truck and Trailer","1978","67","48","https://cdn.rebrickable.com/media/sets/640-2.jpg","
Not available in the USA.
"
"6402-1","Sidewalk Cafe","1994","90","49","https://cdn.rebrickable.com/media/sets/6402-1.jpg",""
"6403-1","Paradise Playground","1993","90","97","https://cdn.rebrickable.com/media/sets/6403-1.jpg",""
"6404-1","Carriage Ride","1996","90","65","https://cdn.rebrickable.com/media/sets/6404-1.jpg",""
"6405-1","Sunset Stables","1992","90","133","https://cdn.rebrickable.com/media/sets/6405-1.jpg",""
"6406-1","Go-Kart","1997","67","23","https://cdn.rebrickable.com/media/sets/6406-1.jpg","
Polybag version of set 6400-1.Re-released in 1999 as set 1096-1 with changes to the boxart to associate with the Extreme Team subtheme.An alternatively colored version of the same design can be found as set 3056-1.
"
"6407-1","Fire Chief","1997","94","26","https://cdn.rebrickable.com/media/sets/6407-1.jpg",""
"6409-1","Island Arcade","1993","90","150","https://cdn.rebrickable.com/media/sets/6409-1.jpg",""
"6410-1","Cabana Beach","1994","90","154","https://cdn.rebrickable.com/media/sets/6410-1.jpg",""
"6410426-1","Mall of Berlin Brand Store Opening Associate Figure","2021","408","129","https://cdn.rebrickable.com/media/sets/6410426-1.jpg","
Available exclusively as a gift with purchase during Grand Opening celebrations for the LEGO Store in the Mall of Berlin in Berlin, Germany on December 2, 2021 (while supplies lasted).While the sets are unnumbered, distribution was limited to customers making purchases exceeding 75€. Exact production numbers are unknown but are believed to be 250, similar to other LEGO Brand Store Opening Associate Figure sets. Parts are packaged in a clear plastic bag with a resealable flap. This part bag and the instructions are then presented in an open-fronted cardboard box.
"
"6410992-1","Heart-shaped Jewelry Box","2022","232","83","https://cdn.rebrickable.com/media/sets/6410992-1.jpg","
Available at “make and take” promotions held at select LEGO Brand Stores on February 12 and February 13, 2022 for Valentine’s Day.
"
"641-1","Excavator","1978","67","39","https://cdn.rebrickable.com/media/sets/641-1.jpg","
Not available in the USA.
"
"6411-1","Sand Dollar Cafe","1992","90","172","https://cdn.rebrickable.com/media/sets/6411-1.jpg",""
"6411312-1","Grill","2022","598","36","https://cdn.rebrickable.com/media/sets/6411312-1.jpg","
Available at “Build a LEGO BBQ"" (make and take) promotions held at select LEGO Brand Stores celebrating Father’s Day during 2022. The exact date and time of the promotion varies by country with most occurring on June 17 and June 18, 2022. The event is known to have occurred on November 5 and November 6, 2022 in Sweden.
"
"6412186-1","Egg and Chick","2022","229","63","https://cdn.rebrickable.com/media/sets/6412186-1.jpg","
Giveaway in (German) LEGO stores during Easter season 2022 after finding hidden Easter eggs within the store.
"
"6412192-1","Rose","2022","598","26","https://cdn.rebrickable.com/media/sets/6412192-1.jpg","
Giveaway in Europe for Mother's Day.Make and Take in Lego Stores in US and Canada on May 25th and 26th, 2022.Similar to set ROSE2-1 Rose.
"
"6414-1","Dolphin Point","1995","90","210","https://cdn.rebrickable.com/media/sets/6414-1.jpg",""
"6415-1","Res-Q Jet-Ski","1998","92","18","https://cdn.rebrickable.com/media/sets/6415-1.jpg","
For the polybag version, see set 6428-1.
"
"6416-1","Poolside Paradise","1992","90","239","https://cdn.rebrickable.com/media/sets/6416-1.jpg",""
"6417-1","Show Jumping Event","1997","90","42","https://cdn.rebrickable.com/media/sets/6417-1.jpg",""
"6418-1","Country Club","1996","90","293","https://cdn.rebrickable.com/media/sets/6418-1.jpg",""
"6418411-1","Crafty Felt Stickers x 4 Sheets","2022","501","0","https://cdn.rebrickable.com/media/sets/6418411-1.jpg","
Take the weekly build challenge at homeGet a reward in store!Build, snap a photo and visit your nearest LEGO® Store for a creative reward.Terms & ConditionsDOTS Craft Felt Sticker Sheet (6418411) gift to be claimed for a weekly build challenge. Valid from 07/03/2022 to 24/04/2022. No purchase required; just show a picture of your build to the store associates to claim your reward. DOTS Craft Felt Sticker Sheet (6418411) worth £4.99. While stocks last. Offer valid at LEGO® Brand Retail stores and selected LEGO Certified Stores only. Not valid at LEGOLAND® Parks or Discovery Centres. Valid while stocks last. One DOTS Craft Felt Sticker Sheet (6418411) gift per person per day. Void where prohibited.From LEGO.com
"
"6419-1","Rolling Acres Ranch","1992","90","364","https://cdn.rebrickable.com/media/sets/6419-1.jpg",""
"6420-1","Mail Carrier","1998","94","14","https://cdn.rebrickable.com/media/sets/6420-1.jpg",""
"642-1","Tow Truck and Car","1978","67","44","https://cdn.rebrickable.com/media/sets/642-1.jpg","
Not available in the USA.
"
"642-2","Double Excavator","1971","416","33","https://cdn.rebrickable.com/media/sets/642-2.jpg","
Not available in the USA.
"
"6422-1","Telephone Repair","1998","94","48","https://cdn.rebrickable.com/media/sets/6422-1.jpg",""
"6423-1","Mini Tow Truck","2000","106","35","https://cdn.rebrickable.com/media/sets/6423-1.jpg",""
"6424-1","Rig Racers","1998","94","106","https://cdn.rebrickable.com/media/sets/6424-1.jpg",""
"6424685-1","I Heart LEGO Store Leicester Square Tile","2022","408","1","https://cdn.rebrickable.com/media/sets/6424685-1.jpg","
Available to the first 3,000 visitors to the flagship LEGO Brand Store in Leicester Square, London, United Kingdom beginning in August 10, 2022 as part of the store’s reopening celebrations. No purchase required.
"
"6424688-1","LEGO Delivery Truck","2022","408","0","https://cdn.rebrickable.com/media/sets/6424688-1.jpg","
Available as a gift with purchases exceeding £75 by VIP members from the flagship LEGO Brand Store in Leicester Square, London, United Kingdom between August 15 and August 18, 2022 (while stocks lasted) as part of the store’s reopening celebrations.Also available as a gift with purchases exceeding 75€ by VIP members from the flagship LEGO Brand Store in Munich Zentrum in Munich, Germany between October 4 and October 7, 2022 (while stocks lasted) as part of the store’s opening celebrations.
"
"6425-1","TV Chopper","1999","106","37","https://cdn.rebrickable.com/media/sets/6425-1.jpg",""
"6426-1","Super Cycle Center","1998","94","165","https://cdn.rebrickable.com/media/sets/6426-1.jpg",""
"6426244-1","90th Anniversary Mini Castle","2022","598","158","https://cdn.rebrickable.com/media/sets/6426244-1.jpg","
Available as a free Gift with Purchase on purchases of $50 or more on any LEGO products purchased at Walmart from August 8 to 24, 2022 in the US.
"
"6427-1","Road Signs","1999","106","43","https://cdn.rebrickable.com/media/sets/6427-1.jpg",""
"6427871-1","Egg Hunt Reward","2022","229","1","https://cdn.rebrickable.com/media/sets/6427871-1.jpg","
Available from LEGO Stores in Germany for completing an in-store Egg Hunt over the Easter period.
"
"6428-1","Wave Saver","1998","92","18","https://cdn.rebrickable.com/media/sets/6428-1.jpg","
For the boxed version, see set 6415-1.
"
"6429-1","Blaze Responder","1999","106","47","https://cdn.rebrickable.com/media/sets/6429-1.jpg",""
"6430-1","Night Patroller","1991","67","140","https://cdn.rebrickable.com/media/sets/6430-1.jpg",""
"643-1","Flatbed Truck","1978","67","39","https://cdn.rebrickable.com/media/sets/643-1.jpg","
Not available in the USA.
"
"6431-1","Road Rescue","1998","92","48","https://cdn.rebrickable.com/media/sets/6431-1.jpg",""
"643-2","Mobile Crane","1971","416","35","https://cdn.rebrickable.com/media/sets/643-2.jpg","
Not available in the USA.
"
"6432-1","Speedway Transport","1999","94","139","https://cdn.rebrickable.com/media/sets/6432-1.jpg",""
"6433-1","Coastwatch","1999","106","90","https://cdn.rebrickable.com/media/sets/6433-1.jpg",""
"6434-1","Roadside Repair","1999","106","220","https://cdn.rebrickable.com/media/sets/6434-1.jpg",""
"6435-1","Coast Guard HQ","1999","94","229","https://cdn.rebrickable.com/media/sets/6435-1.jpg",""
"6436-1","Go-Kart","1999","94","22","https://cdn.rebrickable.com/media/sets/6436-1.jpg","
Boxed version of set 6498-1.
"
"6436693-1","Buildable 2 x 2 Red Brick","2022","598","66","https://cdn.rebrickable.com/media/sets/6436693-1.jpg","
Available during “make and take” events held in LEGO Brand Stores. Events in Europe occurred on:
July 16, 2022
July 23, 2022
July 30, 2022
August 10, 2022
Events in North America occurred on:
July 20, 2022
July 21, 2022
August 10, 2022
August 11, 2022
Each event has limited quantities of the set available and were limited to one set per person.
"
"6437-1","Beach Buggy","1999","106","28","https://cdn.rebrickable.com/media/sets/6437-1.jpg",""
"6439-1","Mini-Dumper","1999","94","30","https://cdn.rebrickable.com/media/sets/6439-1.jpg",""
"6440-1","Jetport Fire Squad","1991","67","160","https://cdn.rebrickable.com/media/sets/6440-1.jpg",""
"644-1","Double Tanker","1971","418","61","https://cdn.rebrickable.com/media/sets/644-1.jpg","
NB:- The box art for this set shows 4 pairs of wheels. It's incorrect.Not available in the USA.
"
"6441-1","Deep Reef Refuge","1997","86","446","https://cdn.rebrickable.com/media/sets/6441-1.jpg",""
"644-2","Police Mobile Patrol","1978","67","45","https://cdn.rebrickable.com/media/sets/644-2.jpg","
Available in the US as 540.
"
"6442-1","Sting Ray Explorer","1997","86","151","https://cdn.rebrickable.com/media/sets/6442-1.jpg",""
"6444-1","Outback Airstrip","1997","89","167","https://cdn.rebrickable.com/media/sets/6444-1.jpg",""
"6445-1","Emergency Evac","1998","92","100","https://cdn.rebrickable.com/media/sets/6445-1.jpg",""
"6446-1","Crane Truck","1999","106","26","https://cdn.rebrickable.com/media/sets/6446-1.jpg",""
"6447-1","Dumper","1999","106","48","https://cdn.rebrickable.com/media/sets/6447-1.jpg",""
"6450-1","Mobile Police Truck","1986","67","84","https://cdn.rebrickable.com/media/sets/6450-1.jpg",""
"645-1","Police Helicopter","1979","67","56","https://cdn.rebrickable.com/media/sets/645-1.jpg","
Identical helicopter model as that used in the larger police station set 381-2.This set was not sold in the United States. The same model can be found in the United States-only version of the police station set - set 588-1.
"
"6451-1","River Response","1998","92","153","https://cdn.rebrickable.com/media/sets/6451-1.jpg",""
"645-2","Milk Float & Trailer","1971","423","57","https://cdn.rebrickable.com/media/sets/645-2.jpg","
Not available in the USA.
"
"6452-1","Mini Rocket Launcher","1999","93","32","https://cdn.rebrickable.com/media/sets/6452-1.jpg",""
"6453-1","Com-Link Cruiser","1999","93","61","https://cdn.rebrickable.com/media/sets/6453-1.jpg",""
"6454-1","Countdown Corner","1999","93","134","https://cdn.rebrickable.com/media/sets/6454-1.jpg",""
"6455-1","Space Simulation Station","1999","93","249","https://cdn.rebrickable.com/media/sets/6455-1.jpg",""
"6456-1","Mission Control","1999","93","496","https://cdn.rebrickable.com/media/sets/6456-1.jpg",""
"6457-1","Astronaut Figure","1999","93","18","https://cdn.rebrickable.com/media/sets/6457-1.jpg",""
"6458-1","Satellite with Astronaut","1999","93","32","https://cdn.rebrickable.com/media/sets/6458-1.jpg",""
"6459-1","Fuel Truck","1999","93","120","https://cdn.rebrickable.com/media/sets/6459-1.jpg",""
"646-1","Auto Service Truck","1979","67","43","https://cdn.rebrickable.com/media/sets/646-1.jpg","
Not available in the USA.
"
"6461-1","Surveillance Chopper","1999","93","30","https://cdn.rebrickable.com/media/sets/6461-1.jpg",""
"646-2","Mobile Site Office","1971","423","51","https://cdn.rebrickable.com/media/sets/646-2.jpg","
Not available in the USA.
"
"6462-1","Aerial Recovery","1998","92","205","https://cdn.rebrickable.com/media/sets/6462-1.jpg",""
"6463-1","Lunar Rover","1999","93","37","https://cdn.rebrickable.com/media/sets/6463-1.jpg",""
"6464-1","Super Rescue Complex","1999","94","348","https://cdn.rebrickable.com/media/sets/6464-1.jpg",""
"6465-1","Space Port Jet","1999","93","65","https://cdn.rebrickable.com/media/sets/6465-1.jpg",""
"6467-1","Power Pitstop","1999","106","71","https://cdn.rebrickable.com/media/sets/6467-1.jpg",""
"6468-1","Tow-n-Go Value Pack","1999","106","52","https://cdn.rebrickable.com/media/sets/6468-1.jpg",""
"6469-1","Space Port Value Pack","1999","93","0","https://cdn.rebrickable.com/media/sets/6469-1.jpg",""
"6470-1","Mini Dump Truck","2000","106","25","https://cdn.rebrickable.com/media/sets/6470-1.jpg",""
"647-1","Truck with Girders","1971","416","51","https://cdn.rebrickable.com/media/sets/647-1.jpg","
Not available in the USA.
"
"6471-1","4WD Police Patrol","2000","106","30","https://cdn.rebrickable.com/media/sets/6471-1.jpg",""
"6472-1","Gas N' Wash Express","2001","106","474","https://cdn.rebrickable.com/media/sets/6472-1.jpg","
Re-release of set 6397-1 from 1992.
"
"6473-1","Res-Q Cruiser","1998","92","305","https://cdn.rebrickable.com/media/sets/6473-1.jpg",""
"6474-1","Wheeled Front Shovel","2000","106","49","https://cdn.rebrickable.com/media/sets/6474-1.jpg",""
